,Batch,Classifier,FPS,Memory,Method,Run,Time
1065,9.0,SVM,0.013769363166953529,272.0,CA-LBF I,9.0,0.000218549927512368
1066,10.0,SVM,0.01568415359653867,272.0,CA-LBF I,9.0,0.00021353265741369225
1067,0.0,SVM,0.0021141649048625794,144.0,CA-LBF II,9.0,2.6441077663473888e-05
1068,1.0,SVM,0.0029013539651837525,176.0,CA-LBF II,9.0,5.318297714483542e-05
1069,2.0,SVM,0.0026785714285714286,176.0,CA-LBF II,9.0,7.669130961100261e-05
1070,3.0,SVM,0.004152823920265781,176.0,CA-LBF II,9.0,0.00010221512591252561
1071,4.0,SVM,0.005417956656346749,176.0,CA-LBF II,9.0,0.00012214457402463818
1072,5.0,SVM,0.005843681519357195,208.0,CA-LBF II,9.0,0.0001621754443059202
1073,6.0,SVM,0.006868131868131868,208.0,CA-LBF II,9.0,0.00017097217789113195
1074,7.0,SVM,0.008387096774193548,208.0,CA-LBF II,9.0,0.00018027195563683144
1075,8.0,SVM,0.010321797207043109,208.0,CA-LBF II,9.0,0.00019690361651745472
1076,9.0,SVM,0.01434308663224326,272.0,CA-LBF II,9.0,0.0002196005412510463
1077,10.0,SVM,0.016224986479177934,272.0,CA-LBF II,9.0,0.00021300080058338878
1078,0.0,SVM,0.0,28304.0,IA-LBF,9.0,3.248057953298908e-05
1079,1.0,SVM,0.0,31360.0,IA-LBF,9.0,2.6309425062169143e-05
1080,2.0,SVM,0.0,33872.0,IA-LBF,9.0,2.643189143613388e-05
1081,3.0,SVM,0.0,37952.0,IA-LBF,9.0,2.698429295274078e-05
1082,4.0,SVM,0.0,41200.0,IA-LBF,9.0,2.5899032426010716e-05
1083,5.0,SVM,0.0,44816.0,IA-LBF,9.0,2.876266104276063e-05
1084,6.0,SVM,0.0,48080.0,IA-LBF,9.0,2.6119211332394125e-05
1085,7.0,SVM,0.0,50064.0,IA-LBF,9.0,2.4078966497064946e-05
1086,8.0,SVM,0.0006071645415907711,52000.0,IA-LBF,9.0,2.332965096274575e-05
1087,9.0,SVM,0.0005737234652897303,54144.0,IA-LBF,9.0,2.3662388979733645e-05
1088,10.0,SVM,0.0005408328826392645,56512.0,IA-LBF,9.0,2.0923195304451406e-05
1089,0.0,SVM,0.0021141649048625794,144.0,LBF,9.0,2.26773301216021e-05
1090,1.0,SVM,0.0029013539651837525,144.0,LBF,9.0,2.456883915135118e-05
1091,2.0,SVM,0.0026785714285714286,144.0,LBF,9.0,2.5009196964118e-05
1092,3.0,SVM,0.004152823920265781,144.0,LBF,9.0,2.5899032426010716e-05
1093,4.0,SVM,0.005417956656346749,144.0,LBF,9.0,2.457665615394467e-05
1094,5.0,SVM,0.005843681519357195,144.0,LBF,9.0,2.7376445916181055e-05
1095,6.0,SVM,0.006868131868131868,144.0,LBF,9.0,2.4850251244716957e-05
1096,7.0,SVM,0.008387096774193548,144.0,LBF,9.0,2.2855433788928356e-05
1097,8.0,SVM,0.010321797207043109,144.0,LBF,9.0,2.2119218176537817e-05
